"cohort","labanimalid","rfid","sex","box","sha_mean_delta_esc_08_10","sha_mean_08_10","sha_mean_inactive_08_10","sha_mean_to_08_10","sha_loading_phase_intake_08_10","sha_titration_phase_08_10","sha_iti_median_08_10","sha_mean_iti","sha_behavior_stability_08_10","sha_behavior_stability_08_10_na","sha_mean_01_03","sha_mean_inactive_01_03","sha_mean_to_01_03","sha_loading_phase_intake_01_03","sha_titration_phase_01_03","sha_iti_median_01_03","sha_mean_iti_2","sha_behavior_stability_01_03","sha_sd_iti_na_2","sha_rewards_first1hr_2","lga_mean_delta_esc_12_14","lga_mean_12_14","lga_mean_inactive_12_14","lga_mean_to_12_14","lga_loading_phase_intake_12_14","lga_titration_phase_12_14","lga_iti_median_12_14","lga_mean_iti","lga_behavior_stability_12_14","lga_behavior_stability_12_14_na","shock_03","shock_03_pre","shock_03_avg1h","irr_age","irr_agg_change","irr_def_change","irr_total_change","pr_01_sha","pr_02_lga","pr_03_postshock","pr_01_sha_breakpoint","pr_02_lga_breakpoint","pr_03_postshock_breakpoint","pr_max_02_03","pr_max_02_03_breakpoint","weight_surgery","sha_01_age","sha_08_age","lga_12_age","shock_03_age","pr_01_age","pr_02_age","pr_03_age","sha_coefficient_of_variation","sha_coefficient_of_variation_2","lga_coefficient_of_variation","addiction_index_no_sex_z","add_index_sexcohort_z","add_ind_calc_no_z_shock_03","addiction_index_no_sex_z_shock_03_avg1h","add_index_palmer_shock_03_avg1h","add_ind_calc_no_z_shock_03_avg1h","add_ind_olivier","room"
"C15","F1609","933000320188739","F","1.0",0.5004677836744473,29.33333333333333,0.0,31.0,13.0,32.0,132.0,NULL,288.7281802597809,288.7281802597809,1.6666666666666667,0.3333333333333333,2.333333333333333,2.0,1.0,NULL,NULL,820.1041939222655,NULL,NULL,0.3194642613108681,109.0,0.6666666666666666,28.33333333333333,15.0,48.0,195.5,NULL,120.32122307039316,120.32122307039316,7.0,-0.7307692307692307,-0.7,nan,nan,nan,nan,7.0,3.0,1.0,20.0,6.0,1.0,3.0,6.0,138.0,61.0,72.0,94.0,102.0,75.0,100.0,107.0,1.1657750010488972,0.3067721423649372,0.6115628876744432,-0.24877283577857315,-0.3843256617613853,-0.3581422889100419,-0.3048995292638069,-0.4602874317689309,-0.2297321223129917,-0.4380228372957708,"BSB273B"
"C15","M1673","933000320188288","M","7.0",-0.0036760880135587376,15.666666666666664,1.3333333333333333,1.6666666666666667,8.0,19.0,419.5,NULL,350.5068467045642,350.5068467045642,2.333333333333333,1.6666666666666667,0.3333333333333333,3.0,1.0,NULL,NULL,1222.6478806263071,NULL,NULL,-1.6137499230000691,14.0,2.6666666666666665,0.6666666666666666,4.0,nan,481.0,NULL,2032.3696756142429,2032.3696756142429,9.0,0.2857142857142857,0.42105263157894746,nan,nan,nan,nan,4.0,2.0,4.0,9.0,4.0,9.0,4.0,9.0,150.0,51.0,62.0,84.0,92.0,65.0,90.0,97.0,0.7266444240011696,0.8463573865611983,2.6419925118814533,-0.8284996445883652,-0.7068339392628923,-0.1495336360913061,-0.02640365215295666,-0.10399214612705296,0.08897556566466136,-0.6628104111940295,"BSB273B"
"C01","M61","933000120117307","M","11.0",-0.4860272969750529,2.0,1.6666666666666667,1.0,0.33333333333333304,0.666666666666667,600.0,NULL,150.0,75.0,0.3333333333333333,0.3333333333333333,0.0,nan,nan,NULL,NULL,nan,NULL,NULL,0.31948179759889483,95.66666666666669,0.0,7.33333333333333,8.0,19.3333333333333,150.0,NULL,56.439052590936896,56.439052590936896,24.0,nan,-0.28,nan,nan,nan,nan,0.0,9.0,13.0,1.0,32.0,77.0,13.0,77.0,259.0,71.0,80.0,101.0,115.0,85.0,107.0,110.0,0.266666666666667,nan,0.345098056929378,0.8397578057847017,1.2501744500306835,1.6236399128679482,nan,0.28573928327524,nan,0.6700147180440252,"NaN"
"C02","M175","933000120138291","M","12.0",-0.5216696262373538,4.333333333333333,3.6666666666666665,1.0,1.0,1.6666666666666698,600.0,NULL,54.77225575051661,54.77225575051661,1.0,6.0,1.0,nan,nan,NULL,NULL,nan,NULL,NULL,-0.5454933776116899,91.66666666666669,0.0,7.66666666666667,7.33333333333333,13.666666666666698,250.0,NULL,107.56179150079299,107.56179150079299,nan,nan,nan,51.0,5.999999999999997,-1.0,4.999999999999998,3.0,11.0,1.0,6.0,50.0,2.0,11.0,50.0,150.0,52.0,61.0,82.0,100.0,66.0,88.0,95.0,0.097807599554494,nan,0.372581516543575,-0.7073351915231091,-0.5815055619339117,-0.8796639209568814,nan,nan,nan,-0.5713333999925903,"NaN"
"C03","M373","933000120138564","M","15.0",-0.41078745525229743,3.333333333333333,2.6666666666666665,0.0,0.33333333333333304,2.0,533.333333333333,NULL,94.2809041582063,94.2809041582063,2.0,0.6666666666666666,1.0,nan,nan,NULL,NULL,nan,NULL,NULL,1.0827879201655628,134.66666666666666,1.0,nan,nan,nan,nan,NULL,nan,nan,19.0,-0.05,nan,70.0,-3.0,8.666666666666668,5.666666666666668,3.0,9.0,9.0,6.0,32.0,32.0,9.0,32.0,253.0,73.0,82.0,104.0,118.0,88.0,110.0,115.0,0.176776695296637,nan,nan,0.4718656817503941,0.8344429516824691,1.1021182808211087,nan,nan,nan,0.3163105608618688,"NaN"
"C05","F503","933000120138690","F","3.0",0.3665550099909881,19.0,1.6666666666666667,2.6666666666666665,7.0,19.0,256.0,NULL,289.0823242469935,289.0823242469935,3.0,2.6666666666666665,0.0,2.0,5.0,NULL,NULL,1780.4813497295315,NULL,NULL,1.3568215095106917,155.66666666666666,2.0,30.66666666666667,26.0,98.0,129.0,NULL,79.96748254000292,79.96748254000292,13.0,-0.6578947368421053,-0.5851063829787234,77.0,8.0,-1.0,7.0,11.0,16.0,16.0,50.0,145.0,145.0,16.0,145.0,173.0,80.0,89.0,110.0,125.0,94.0,117.0,122.0,0.8241616339864658,1.2408770856338829,0.5764048886732225,1.3771129975006344,1.063345089572749,0.7892053015930051,-0.6181082147738642,-0.6773519630795397,-0.19706864335334015,1.8742736525619,"MED1110"
"C05","M571","933000120138717","M","13.0",-0.4532393378839934,1.0,0.6666666666666666,nan,nan,nan,nan,NULL,nan,nan,3.333333333333333,0.0,nan,nan,nan,NULL,NULL,nan,NULL,NULL,1.5574114237146586,138.33333333333334,0.0,nan,nan,nan,nan,NULL,nan,nan,2.0,-0.92,nan,73.0,-10.5,11.5,1.0,2.0,10.0,9.0,4.0,40.0,32.0,10.0,40.0,276.0,76.0,85.0,106.0,121.0,90.0,113.0,118.0,nan,nan,nan,0.3137623521894363,0.6041821949396499,-0.5667509417287777,nan,nan,nan,0.784027776812145,"MED1110"
"C07","M759","933000320046609","M","1.0",2.2539731120253874,43.66666666666666,0.0,2.6666666666666665,19.0,61.0,164.0,NULL,78.31066025310567,78.31066025310567,23.66666666666667,1.0,11.333333333333336,6.0,41.0,NULL,NULL,240.74497761615888,NULL,NULL,0.950843673917162,111.66666666666669,0.0,1.3333333333333333,18.0,56.0,194.5,NULL,67.93598599248475,67.93598599248475,18.0,-0.3793103448275862,-0.18181818181818185,67.0,2.5,-3.0,-0.5,14.0,12.0,12.0,95.0,62.0,62.0,12.0,62.0,219.0,70.0,79.0,101.0,108.0,84.0,106.0,113.0,0.4704888294953074,0.8088669636789765,0.3510903668862261,1.0043609980408696,0.9190508630744552,1.1021182808211087,0.4388039274747977,0.1361639200964433,-0.08241653286365404,0.7558572329344133,"MED1114"
"C08","F829","933000320047119","F","13.0",0.9602562028885464,44.33333333333334,7.0,9.666666666666666,18.0,63.0,151.0,NULL,115.23464715668392,115.23464715668392,41.0,6.333333333333332,55.0,19.0,58.0,NULL,NULL,315.24423688449707,NULL,NULL,0.2890316497088385,116.0,5.0,17.333333333333332,24.0,55.0,192.0,NULL,104.64302230537051,104.64302230537051,27.0,-0.7711864406779662,0.17391304347826084,56.0,-1.0000000000000002,2.5,1.4999999999999998,15.0,14.0,9.0,118.0,95.0,32.0,14.0,95.0,138.0,63.0,72.0,95.0,102.0,79.0,100.0,106.0,0.7080971889945601,1.7887889363599232,0.5609970428006903,0.8131264032295045,0.4922516407626784,1.727944239277316,-0.19773642940374367,-0.2650987506826046,0.018715450740010315,0.43160224685577386,"BSB273C"
"C09","F918","933000320046832","F","2.0",-0.6617596227958004,9.333333333333334,0.3333333333333333,2.0,4.0,15.0,711.0,NULL,605.2524709573684,605.2524709573684,2.6666666666666665,0.0,2.0,2.0,1.0,NULL,NULL,840.7130307066734,NULL,NULL,-0.8165214849986362,44.66666666666666,1.6666666666666667,4.666666666666667,0.0,71.0,79.0,NULL,250.67820530094227,250.67820530094227,4.0,-0.8666666666666667,nan,53.0,4.0,1.6666666666666667,5.666666666666668,1.0,7.0,12.0,1.0,20.0,62.0,12.0,62.0,133.0,60.0,69.0,90.0,97.0,74.0,95.0,99.0,0.7880070708225293,0.8068263250543891,1.373435587387011,-0.2754547578242021,-0.36394152945548175,-0.6710552681381455,nan,-0.22317868115912304,nan,-0.5850667250052508,"BSB273C"
"C10","F1003","933000320047853","F","3.0",0.6807484445395161,38.66666666666666,4.0,11.333333333333336,17.0,56.0,176.0,NULL,108.41248749379551,108.41248749379551,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.0,5.0,NULL,NULL,206.5,NULL,NULL,0.2565101786480517,93.66666666666669,434.33333333333326,10.333333333333334,25.0,37.0,229.5,NULL,115.16359422181674,115.16359422181674,17.0,-0.19047619047619047,-0.28169014084507044,71.0,2.0,-2.666666666666667,-0.666666666666667,14.0,17.0,15.0,95.0,178.0,118.0,17.0,178.0,181.0,76.0,91.0,113.0,121.0,94.0,119.0,125.0,0.5776955147976466,0.1419731866620832,0.5003825950058619,0.8848789201694488,0.6702330735494811,0.6849009751836371,-0.10780052806381506,-0.22755234514527814,-0.11080945595989407,0.4813566306794068,"BSB273B"
"C10","M1071","933000320186811","M","3.0",1.5107183746765331,30.0,0.0,2.0,13.0,42.0,249.0,NULL,101.58021899205721,101.58021899205721,18.666666666666668,6.0,11.333333333333336,7.0,15.0,NULL,NULL,401.85093559590257,NULL,NULL,1.0854993473661552,112.66666666666669,0.0,8.0,24.0,58.0,199.0,NULL,81.48004310759916,81.48004310759916,12.0,-0.6,-0.4857142857142857,66.0,10.0,-0.6666666666666666,9.333333333333334,10.0,11.0,12.0,40.0,50.0,62.0,12.0,62.0,215.0,71.0,86.0,108.0,116.0,89.0,114.0,120.0,0.4182828025515419,1.136747416021714,0.4236046749700593,0.5215999546500826,0.8039558610625955,0.16337934313679758,-0.2855411237962895,-0.18832662788484406,-0.1688121417136416,0.5471505812187631,"BSB273E"
"C11","M1159","933000320187229","M","7.0",0.7712892118951598,25.0,1.6666666666666667,13.333333333333336,6.0,44.0,260.0,NULL,192.9882571549144,192.9882571549144,14.333333333333336,1.3333333333333333,13.333333333333336,7.0,26.0,NULL,NULL,402.71763991660464,NULL,NULL,1.7109172752633004,105.0,0.0,12.333333333333336,24.0,45.0,203.5,NULL,111.20794679033877,111.20794679033877,nan,nan,nan,nan,nan,nan,nan,5.0,14.0,2.0,12.0,95.0,4.0,14.0,95.0,221.0,71.0,83.0,127.0,135.0,86.0,133.0,140.0,0.667042125445434,1.3421684383156294,0.5401133156691422,0.5706992940868397,1.099641255905458,-0.6710552681381455,nan,nan,nan,nan,"BSB273D"
"C12","M1356","933000320048765","M","7.0",0.7322952229546501,23.33333333333333,0.6666666666666666,21.0,11.0,35.0,205.0,NULL,444.8816463014192,444.8816463014192,2.0,0.3333333333333333,0.6666666666666666,nan,4.0,NULL,NULL,661.1108496731508,NULL,NULL,0.815317327371614,120.66666666666669,0.6666666666666666,12.0,18.0,60.0,178.0,NULL,48.13532540086004,48.13532540086004,21.0,0.10526315789473684,-0.015624999999999944,nan,nan,nan,nan,7.0,7.0,14.0,20.0,20.0,95.0,14.0,95.0,223.0,66.0,77.0,98.0,106.0,80.0,101.0,108.0,1.3983425737565718,1.1431311521725953,0.267783143539775,0.4442527839567864,0.651204550736999,1.1021182808211087,-0.18496555693980216,0.04009075128941821,-0.03516893427381708,0.5262498704966762,"BSB273D"
"C13","M1454","933000320048788","M","2.0",-0.11547020654609512,15.666666666666664,3.0,4.333333333333333,8.0,21.0,256.0,NULL,576.0126095347002,576.0126095347002,2.0,3.333333333333333,0.0,1.0,1.0,NULL,NULL,1654.774371998256,NULL,NULL,1.5833038615929949,145.66666666666666,2.6666666666666665,16.666666666666668,26.0,64.0,152.0,NULL,52.12202340624364,52.12202340624364,11.0,-0.7105263157894737,-0.6489361702127661,nan,nan,nan,nan,5.0,11.0,16.0,12.0,50.0,145.0,16.0,145.0,275.0,65.0,74.0,95.0,103.0,79.0,100.0,107.0,1.2626191809658156,0.7493317910935497,0.3503865885735709,1.2127288317959928,1.5647851653565452,0.4762923223649013,-0.5336665436934469,-0.3415792404190816,-0.2152150205531466,1.0527622090561826,"BSB273D"
"C14","F1521","933000320187896","F","5.0",-0.940297438754024,0.3333333333333333,0.3333333333333333,0.6666666666666666,nan,1.0,nan,NULL,nan,nan,3.333333333333333,7.0,3.333333333333333,1.0,5.0,NULL,NULL,1641.7761294936042,NULL,NULL,0.8958353122461927,145.0,0.3333333333333333,9.666666666666666,35.0,61.0,145.0,NULL,70.52643740916069,70.52643740916069,5.0,0.25,-0.854368932038835,nan,nan,nan,nan,1.0,8.0,8.0,2.0,25.0,25.0,8.0,25.0,148.0,59.0,78.0,101.0,108.0,84.0,106.0,112.0,nan,1.0878993651908253,0.4730525255528586,0.0808219124655411,-0.035184556314746415,-0.5667509417287777,-0.5010046557471483,-1.044907092376471,-0.27361816658941684,-0.2204286127539586,"BSB273C"
"C15","F1610","933000320188475","F","10.0",0.8301877352717298,34.666666666666664,25.0,9.333333333333334,11.0,55.0,140.0,NULL,188.20005749471912,188.20005749471912,4.666666666666667,4.666666666666667,1.0,2.0,2.0,NULL,NULL,465.5189681658764,NULL,NULL,nan,0.0,0.0,nan,nan,nan,nan,NULL,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,6.0,nan,nan,nan,nan,132.0,60.0,71.0,93.0,101.0,74.0,99.0,106.0,0.9012899861055776,0.8373898393030306,nan,nan,nan,nan,nan,nan,nan,nan,"BSB273B"
"C15","M1674","933000320188278","M","8.0",-0.047789144176263884,15.0,2.333333333333333,3.0,9.0,21.0,345.5,NULL,567.4204954947284,567.4204954947284,13.333333333333336,6.0,5.0,8.0,11.0,NULL,NULL,490.31365611541474,NULL,NULL,-1.6050447987874572,14.333333333333336,3.0,8.333333333333334,11.0,23.0,201.5,NULL,4062.407340481749,4062.407340481749,9.0,-0.18181818181818185,1.25,nan,nan,nan,nan,2.0,1.0,0.0,4.0,2.0,0.0,1.0,2.0,136.0,51.0,62.0,84.0,92.0,65.0,90.0,97.0,1.146138643330861,1.3667022206019546,2.555776873533658,-1.019689410962804,-0.918142585632154,-0.1495336360913061,0.17952639782337626,0.05986660038074354,0.32463970114109497,-0.7166868591917878,"BSB273B"
"C01","M62","933000120117322","M","3.0",-0.4860272969750529,2.0,3.6666666666666665,1.0,0.33333333333333304,0.0,600.0,NULL,0.0,0.0,4.0,3.0,0.33333333333333304,nan,nan,NULL,NULL,nan,NULL,NULL,82.6666666666667,95.6666666666667,0.0,7.33333333333333,nan,nan,nan,NULL,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,1.0,nan,nan,nan,nan,277.0,71.0,80.0,101.0,115.0,85.0,107.0,110.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,"NaN"
"C02","M176","933000120138302","M","13.0",-0.5450128196292976,4.0,0.3333333333333333,0.33333333333333304,2.0,1.6666666666666698,350.0,NULL,128.445705037617,128.445705037617,3.6666666666666665,3.333333333333333,4.0,nan,nan,NULL,NULL,nan,NULL,NULL,-0.8446836512048049,76.66666666666667,4.333333333333333,18.6666666666667,4.0,10.3333333333333,300.0,NULL,151.468815857773,151.468815857773,nan,nan,nan,51.0,2.0,0.0,2.0,1.0,5.0,6.0,2.0,12.0,15.0,6.0,15.0,169.0,52.0,61.0,82.0,100.0,66.0,88.0,95.0,0.335075752272045,nan,0.472858061711177,-0.764014476952131,-0.4784472220332771,-0.253837962500674,nan,nan,nan,-0.8623599960591831,"NaN"
"C04","F401","933000120138679","F","1.0",-0.5568736284197774,7.0,21.33333333333333,1.0,5.0,7.0,585.5,NULL,814.0884169531488,814.0884169531488,4.333333333333333,1.6666666666666667,1.0,3.0,7.0,NULL,NULL,1478.0944523270496,NULL,NULL,0.44934767971382733,128.0,11.333333333333336,15.333333333333336,15.0,62.0,162.0,NULL,66.85521387558606,66.85521387558606,17.0,-0.3703703703703704,-0.3703703703703704,53.0,0.3333333333333335,7.0,7.333333333333334,4.0,12.0,13.0,9.0,62.0,77.0,13.0,77.0,146.0,56.0,65.0,86.0,101.0,70.0,92.0,95.0,0.8630929146634868,0.9637441822566666,0.3988325006513371,0.6461813680368583,0.33220288895282146,1.1021182808211087,-0.04409675539453163,-0.04409675539453163,-0.136020645983621,0.27940948200474675,"NaN"
"C05","F504","933000120138682","F","4.0",-0.6684238417482723,3.0,1.0,2.0,3.0,3.0,100.0,NULL,1769.5727748684305,1050.276719488726,4.333333333333333,4.0,5.0,5.0,5.0,NULL,NULL,1295.0457945570886,NULL,NULL,-1.589345253122385,11.666666666666664,5.666666666666668,2.333333333333333,3.0,4.0,54.0,NULL,2482.1764013663487,2482.1764013663487,nan,nan,nan,77.0,1.0,7.0,8.0,2.0,5.0,5.0,4.0,12.0,12.0,5.0,12.0,164.0,80.0,89.0,110.0,125.0,94.0,117.0,122.0,1.429572727778455,0.8763929042140409,1.651481304967631,-0.986191830061741,-1.4031347966617924,-0.9839682473662492,nan,nan,nan,-1.4338386701089536,"MED1110"
"C05","M572","933000120138708","M","14.0",-0.4532393378839934,1.0,0.0,nan,nan,nan,nan,NULL,nan,nan,1.6666666666666667,0.3333333333333333,nan,nan,nan,NULL,NULL,nan,NULL,NULL,-0.13127203504000842,49.0,0.3333333333333333,nan,nan,nan,nan,NULL,nan,nan,7.0,-0.7083333333333334,nan,73.0,6.0,1.5,7.5,1.0,3.0,10.0,2.0,6.0,40.0,10.0,40.0,233.0,76.0,85.0,106.0,121.0,90.0,113.0,118.0,nan,nan,nan,-0.1569986500653884,0.1962892151163052,-0.3581422889100419,nan,nan,nan,0.042369159772728114,"MED1110"
"C07","M760","933000320046615","M","2.0",0.6229573927708361,19.666666666666668,1.3333333333333333,6.666666666666668,7.0,23.0,265.5,NULL,368.29588779863917,368.29588779863917,5.333333333333333,2.6666666666666665,1.6666666666666667,1.0,8.0,NULL,NULL,1017.5372694277867,NULL,NULL,1.094882676430242,117.0,1.3333333333333333,7.0,22.0,59.0,192.5,NULL,84.75773234128519,84.75773234128519,2.0,-0.875,-0.9189189189189191,68.0,1.5,-5.0,-3.5,7.0,11.0,16.0,20.0,50.0,145.0,16.0,145.0,249.0,71.0,80.0,102.0,109.0,85.0,107.0,114.0,0.9972231755499368,1.0314217935720256,0.457915185673191,0.2991442131844029,0.3534055082806702,-0.8796639209568814,-1.0037593204618516,-0.9935320655658516,-0.29196929168205765,0.26669506423445144,"MED1114"
"C08","F830","933000320047252","F","14.0",-0.1913931552302129,21.0,2.6666666666666665,6.666666666666668,5.0,35.0,236.0,NULL,325.2924513247869,325.2924513247869,23.0,15.0,10.666666666666666,16.0,26.0,NULL,NULL,323.09406137795895,NULL,NULL,-0.606078187450922,72.33333333333333,2.6666666666666665,1.0,0.0,59.0,188.0,NULL,148.83872700502562,148.83872700502562,21.0,-0.8037383177570093,nan,55.0,-3.6666666666666665,-1.666666666666667,-5.333333333333334,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,154.0,62.0,71.0,94.0,101.0,78.0,99.0,105.0,0.9732495801080688,1.0097167503643776,0.7526877514728239,-0.5038183808082889,-0.8991457019757437,1.1021182808211087,nan,-1.05059365223976,nan,-0.709664386453277,"BSB273C"
"C09","F919","933000320047331","F","3.0",0.7453323586643421,27.66666666666667,8.333333333333334,23.33333333333333,9.0,40.0,190.0,NULL,240.1148045727293,240.1148045727293,4.0,3.333333333333333,3.6666666666666665,2.0,6.0,NULL,NULL,1539.543278434497,NULL,NULL,0.3345777424975048,105.33333333333331,0.3333333333333333,40.66666666666666,29.0,46.0,200.0,NULL,109.74080838250879,109.74080838250879,18.0,-0.4545454545454545,-0.3333333333333333,62.0,0.6666666666666665,4.666666666666666,5.333333333333332,11.0,13.0,15.0,50.0,77.0,118.0,15.0,118.0,151.0,69.0,78.0,99.0,106.0,83.0,104.0,108.0,0.9259223159075649,1.1504391818258448,0.5356800009938126,0.9178005212274756,0.7201144579752259,0.7892053015930051,-0.09533262047242698,-0.379204823120771,-0.12549126662077034,0.5603465994975506,"BSB273C"
"C10","F1004","933000320047860","F","4.0",-1.0223676347034578,0.6666666666666666,2.6666666666666665,0.0,0.0,2.0,nan,NULL,nan,0.0,3.333333333333333,9.333333333333334,0.6666666666666666,5.0,2.0,NULL,NULL,1507.3472847140085,NULL,NULL,-0.25553485477486515,70.33333333333333,21.33333333333333,13.666666666666664,8.0,38.0,139.0,NULL,405.528509729239,405.528509729239,nan,nan,nan,71.0,nan,nan,nan,1.0,5.0,0.0,1.0,12.0,0.0,5.0,12.0,157.0,76.0,91.0,113.0,121.0,94.0,119.0,125.0,nan,1.4422404309729442,1.3403557868726337,-0.4770318727352174,-0.5712213339556691,nan,nan,nan,nan,nan,"BSB273B"
"C10","M1072","933000320186832","M","4.0",-0.3863249735111342,8.666666666666666,9.666666666666666,5.0,2.0,14.0,664.0,NULL,295.84723105174226,295.84723105174226,16.0,11.0,19.666666666666668,3.0,30.0,NULL,NULL,501.3996094883418,NULL,NULL,-1.5906405462134252,0.0,0.0,0.0,0.0,0.0,nan,NULL,nan,nan,nan,nan,nan,67.0,nan,nan,nan,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,275.0,72.0,87.0,109.0,117.0,90.0,115.0,121.0,0.4246169306826878,1.2100060292259014,nan,-1.678208200674176,-1.6237830589951583,nan,nan,nan,nan,nan,"BSB273E"
"C11","M1160","933000320186988","M","8.0",-0.03856446059475782,11.0,0.3333333333333333,4.333333333333333,3.0,25.0,264.0,NULL,668.9766853602265,668.9766853602265,0.0,0.3333333333333333,0.0,0.0,0.0,NULL,NULL,nan,NULL,NULL,-0.6129344358005009,20.666666666666668,0.0,6.333333333333332,0.0,12.0,334.0,NULL,1218.9050337017925,1218.9050337017925,nan,nan,nan,nan,nan,nan,nan,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,227.0,71.0,83.0,127.0,135.0,86.0,133.0,140.0,1.0963835324122806,nan,1.9946026068064275,-1.0091161183722934,-0.6129344358005009,nan,nan,nan,nan,nan,"BSB273D"
"C12","M1357","933000320048605","M","8.0",-1.1301897371612233,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,63.0,NULL,0.0,nan,0.0,0.0,0.0,nan,nan,NULL,NULL,nan,NULL,NULL,-0.5349625972578661,81.33333333333333,0.3333333333333333,0.6666666666666666,3.0,49.0,216.0,NULL,189.26099932527438,189.26099932527438,2.0,-0.5,-0.6666666666666666,nan,nan,nan,nan,0.0,0.0,9.0,0.0,0.0,32.0,9.0,32.0,256.0,69.0,80.0,101.0,109.0,83.0,104.0,111.0,0.0,nan,0.795269742954129,-0.6654236872138602,-0.7747646348841885,-0.3581422889100419,-0.2472421320488533,-0.5947774259662852,-0.22025568088642614,-0.8064941317812906,"BSB273D"
"C13","M1455","933000320048817","M","3.0",-0.9205089704942248,4.666666666666667,3.0,0.6666666666666666,3.0,6.0,259.0,NULL,758.3709596211437,786.8609534091777,0.0,0.6666666666666666,0.0,nan,nan,NULL,NULL,nan,NULL,NULL,0.3907512735341687,98.66666666666669,0.3333333333333333,10.0,22.0,41.0,220.0,NULL,104.58591640594211,104.58591640594211,3.0,-0.85,-0.88,nan,nan,nan,nan,0.0,17.0,18.0,0.0,178.0,219.0,18.0,219.0,298.0,65.0,74.0,95.0,103.0,79.0,100.0,107.0,1.2915436686534418,nan,0.4757964988268153,0.5180954033557562,0.5032350878020048,-0.4624466153194098,-0.8983617365846785,-0.7401090531711851,-0.2809049060164459,0.3021785403799171,"BSB273D"
"C14","F1522","933000320187887","F","6.0",0.27505299228859204,25.66666666666667,0.0,10.0,11.0,41.0,225.0,NULL,242.39873519162225,242.39873519162225,0.6666666666666666,0.0,0.0,nan,2.0,NULL,NULL,0.0,NULL,NULL,-0.20056906723963808,101.33333333333331,0.6666666666666666,10.0,18.0,31.0,201.5,NULL,128.3301609456379,128.3301609456379,8.0,-0.6521739130434783,-0.5102040816326531,nan,nan,nan,nan,10.0,10.0,10.0,40.0,40.0,40.0,10.0,40.0,152.0,59.0,78.0,101.0,108.0,84.0,106.0,112.0,0.8730412929124912,0.0,0.574505477092951,0.07117437363085267,-0.10065467674133943,-0.0452293096819382,-0.23485977059025956,-0.3241452079451043,-0.17577442521071016,-0.3567634391872241,"BSB273C"
"C15","F1611","933000320188356","F","11.0",-0.9214495075888354,6.333333333333332,1.3333333333333333,1.6666666666666667,6.0,8.0,270.5,NULL,1415.1423901413596,1415.1423901413596,3.0,1.3333333333333333,2.333333333333333,nan,6.0,NULL,NULL,742.6562090886732,NULL,NULL,-1.529547638441736,21.33333333333333,6.666666666666668,2.0,9.0,16.0,389.0,NULL,1492.4234499060967,1492.4234499060967,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,4.0,2.0,nan,1.0,2.0,137.0,53.0,64.0,86.0,94.0,67.0,92.0,99.0,1.3205574619305815,0.8691846620332241,1.4447697334519125,-1.416654746019654,-1.4206799809213249,nan,nan,nan,nan,nan,"BSB273B"
"C15","M1675","933000320188359","M","9.0",-0.9521067955117192,1.3333333333333333,0.3333333333333333,0.3333333333333333,nan,4.0,728.0,NULL,673.0,673.0,3.0,7.0,3.0,2.0,4.0,NULL,NULL,1639.7685219431296,NULL,NULL,0.43195426696374617,92.33333333333331,0.0,22.33333333333333,9.0,44.0,233.0,NULL,94.85593755335344,94.85593755335344,3.0,-0.8125,-0.8235294117647058,nan,nan,nan,nan,3.0,7.0,0.0,6.0,20.0,0.0,7.0,20.0,167.0,52.0,63.0,85.0,93.0,66.0,91.0,98.0,0.9244505494505496,0.8382560391632253,0.4058610026799531,-0.07739828657606634,0.1203207845798,-0.253837962500674,-0.3355871445543977,-0.35000975993147576,-0.2648506993643819,0.016602767155946368,"BSB273B"
"C16","F1712","933000320188662","F","12.0",-0.4882879968402867,10.0,2.333333333333333,3.6666666666666665,4.0,25.0,113.5,NULL,985.6511341054021,985.6511341054021,1.0,2.0,0.3333333333333333,1.0,nan,NULL,NULL,0.0,NULL,NULL,-0.08740221686975043,93.33333333333331,2.6666666666666665,6.666666666666668,1.0,47.0,119.0,NULL,348.47850633380136,348.47850633380136,nan,nan,nan,nan,nan,nan,nan,7.0,3.0,nan,20.0,6.0,nan,3.0,6.0,176.0,72.0,83.0,106.0,113.0,86.0,111.0,118.0,1.9886317736670451,0.0,1.5395056897730977,-0.4429027772747977,-0.5414309491491787,nan,nan,nan,nan,nan,"BSB273B"
